Respondent.ID,Product.ID,Product,Instant.Liking,q1_1.personal.opinion.of.this.Deodorant,q2_all.words,q3_1.strength.of.the.Deodorant,q4_1.artificial.chemical,q4_2.attractive,q4_3.bold,q4_4.boring,q4_5.casual,q4_6.cheap,q4_7.clean,q4_8.easy.to.wear,q4_9.elegant,q4_10.feminine,q4_11.for.someone.like.me,q4_12.heavy,q4_13.high.quality,q4_14.long.lasting,q4_15.masculine,q4_16.memorable,q4_17.natural,q4_18.old.fashioned,q4_19.ordinary,q4_20.overpowering,q4_21.sharp,q4_22.sophisticated,q4_23.upscale,q4_24.well.rounded,q5_1.Deodorant.is.addictive,q7,q8.1,q8.2,q8.3,q8.4,q8.5,q8.6,q8.7,q8.8,q8.9,q8.10,q8.11,q8.12,q8.13,q8.14,q8.15,q8.16,q8.17,q8.18,q8.19,q8.20,q9.how.likely.would.you.be.to.purchase.this.Deodorant,q10.prefer.this.Deodorant.or.your.usual.Deodorant,q11.time.of.day.would.this.Deodorant.be.appropriate,q12.which.occasions.would.this.Deodorant.be.appropriate,Q13_Liking.after.30.minutes,q14.Deodorant.overall.on.a.scale.from.1.to.10,ValSegb,s7.involved.in.the.selection.of.the.cosmetic.products,s8.ethnic.background,s9.education,s10.income,s11.marital.status,s12.working.status,s13.6,s13a.f.most.often,s13b.bottles.of.Deodorant.do.you.currently.own
8193,633,Deodorant F,0,5,0,3,4,3,4,2,2,2,4,5,3,4,5,5,4,4,2,2,2,2,5,3,1,5,2,4,5,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,3,3,1,3,1,10,5,4,1,5,4,2,2,0,0,2
8194,633,Deodorant F,0,6,0,3,5,4,4,2,4,2,4,1,5,5,4,3,2,5,2,5,4,2,2,2,4,3,4,4,2,1,0,,,,0,1,0,,0,,0,,0,,,,,0,0,0,4,4,2,3,6,8,2,4,1,2,3,2,1,0,0,4
8195,633,Deodorant F,0,5,1,3,2,4,4,1,3,4,4,3,4,4,4,2,3,5,1,1,4,2,2,5,5,5,5,2,3,4,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,1,3,1,1,1,6,4,1,2,6,2,2,0,0,1
8196,633,Deodorant F,0,5,0,3,3,2,4,1,4,5,5,4,1,5,5,1,3,5,4,5,3,1,5,1,3,5,5,3,4,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,1,2,2,3,8,2,4,1,4,4,2,1,0,0,4
8197,633,Deodorant F,0,6,1,4,2,1,3,2,2,5,5,2,2,2,4,2,3,3,2,2,2,2,5,1,5,4,4,4,2,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,2,1,3,7,7,2,4,1,2,8,2,1,0,0,2
8198,633,Deodorant F,1,1,2,4,2,3,5,2,4,1,5,5,2,5,5,3,4,2,4,1,3,2,4,3,2,3,2,5,5,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,3,3,2,7,9,6,4,1,3,9,1,1,0,0,5
8199,633,Deodorant F,0,7,0,4,1,4,4,1,2,2,5,5,2,5,5,3,5,5,1,2,5,5,3,5,4,4,1,5,1,2,1,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,5,3,3,2,10,2,4,1,3,8,2,1,0,0,1
8200,633,Deodorant F,0,6,2,3,1,3,1,5,4,5,5,3,3,5,2,2,4,1,1,4,5,5,2,5,4,5,2,4,5,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,3,1,1,6,10,7,4,1,2,6,1,6,0,0,1
8201,633,Deodorant F,0,5,1,4,1,4,3,2,4,2,5,4,5,1,4,2,4,5,2,4,1,2,5,4,4,2,3,5,4,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,3,3,2,6,10,7,4,1,3,10,1,1,0,0,2
8202,633,Deodorant F,1,4,0,3,2,4,5,1,5,1,4,3,1,3,1,3,4,3,2,4,2,4,2,1,4,4,1,4,5,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,3,3,2,6,10,5,4,1,2,8,2,2,0,0,5
8203,633,Deodorant F,0,5,1,3,2,4,5,2,2,3,4,4,5,1,5,3,2,4,1,4,2,1,3,3,3,3,5,5,5,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,3,2,3,7,8,2,4,1,4,5,2,1,0,0,3
8204,633,Deodorant F,0,5,1,4,1,1,4,5,3,4,2,3,3,2,3,5,4,1,3,4,3,1,2,1,5,4,4,4,3,1,0,,,,0,1,0,,0,,0,,0,,,,,0,0,0,3,2,3,2,6,10,4,4,1,2,4,1,1,0,0,4
8205,633,Deodorant F,0,6,3,5,1,5,1,3,5,2,4,5,4,5,5,2,4,5,3,2,4,5,2,1,3,4,5,2,1,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,1,3,3,6,9,7,4,1,6,2,1,1,0,0,3
8206,633,Deodorant F,1,4,0,2,4,5,3,5,4,2,1,4,3,5,5,2,4,2,1,5,4,4,2,5,5,3,4,2,5,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,1,1,3,5,5,7,4,2,3,9,2,1,0,0,6
8207,633,Deodorant F,0,7,1,3,5,3,3,2,5,3,4,3,5,5,4,1,5,5,1,5,3,3,5,1,3,4,4,5,5,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,1,3,3,7,1,5,4,1,5,3,2,1,0,0,6
8208,633,Deodorant F,1,2,1,3,4,5,4,2,5,4,4,3,2,5,3,3,4,4,1,5,4,2,4,2,5,1,5,1,1,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,4,2,3,5,4,7,4,1,4,8,2,1,0,0,3
8209,633,Deodorant F,0,6,1,3,2,2,4,1,4,1,3,4,1,5,3,1,4,3,1,5,3,5,1,4,4,4,4,5,5,3,0,,,,0,1,0,,0,,0,,0,,,,,0,0,0,5,4,3,2,6,7,3,4,1,3,4,2,6,0,0,4
8210,633,Deodorant F,0,7,2,5,1,5,5,5,2,1,2,5,5,5,4,2,5,4,1,1,5,2,2,1,4,5,3,3,5,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,3,1,2,1,5,6,7,4,1,4,4,2,2,0,0,6
8211,633,Deodorant F,1,4,2,2,2,4,5,1,5,4,2,5,3,4,1,1,4,5,1,4,4,2,4,5,1,5,5,3,3,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,2,4,1,1,3,3,2,4,2,2,8,1,1,0,0,4
8212,633,Deodorant F,0,7,0,3,3,4,4,2,4,1,4,3,3,5,2,4,3,4,5,5,1,1,3,3,5,5,5,3,5,1,0,,,,0,0,0,,1,,0,,0,,,,,0,0,0,3,4,2,2,5,9,6,4,1,4,5,2,1,0,0,1
8213,633,Deodorant F,1,3,2,3,2,4,3,1,5,1,5,4,5,4,1,2,3,4,2,3,5,1,2,3,1,4,4,3,2,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,4,3,3,5,9,7,4,1,3,4,5,1,0,0,3
8214,633,Deodorant F,1,1,1,4,1,5,5,2,3,3,2,5,2,5,5,3,4,1,1,2,4,5,1,1,4,3,4,5,3,2,0,,,,0,0,0,,1,,0,,0,,,,,0,0,0,4,3,1,1,1,7,3,4,1,3,5,2,3,0,0,4
8215,633,Deodorant F,0,5,1,3,1,4,4,2,5,3,5,5,4,4,2,4,4,3,1,3,3,1,3,5,5,2,3,3,2,1,0,,,,0,0,1,,0,,0,,0,,,,,0,0,0,2,4,3,1,1,7,4,4,2,3,5,3,1,0,0,2
8216,633,Deodorant F,0,5,1,3,3,1,4,4,3,3,3,5,4,4,4,1,5,5,1,1,3,3,2,1,4,5,3,3,2,0,0,,,,1,0,0,,0,,0,,0,,,,,0,0,0,1,3,3,2,2,10,2,4,4,3,3,1,1,0,0,6
8217,633,Deodorant F,0,6,0,4,2,4,3,2,3,2,4,4,3,4,1,2,4,5,5,4,2,1,5,4,1,1,3,5,3,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,1,1,3,3,3,5,2,2,4,1,3,5,1,1,0,0,3
8218,633,Deodorant F,0,6,1,3,4,5,4,1,3,3,5,5,1,5,1,4,5,4,4,4,5,1,3,2,3,4,5,3,5,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,3,4,3,1,7,8,6,4,1,2,2,1,2,0,0,1
8219,633,Deodorant F,0,5,0,5,1,1,5,2,2,3,4,4,5,5,2,4,5,1,2,5,2,5,4,2,5,4,4,1,1,2,1,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,4,3,3,3,10,7,4,2,4,3,1,1,0,0,3
8220,633,Deodorant F,1,4,2,3,3,4,5,5,5,4,4,4,1,5,2,2,5,5,1,5,3,2,5,3,1,5,5,4,4,-1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,4,1,2,2,7,6,4,1,4,4,2,1,0,0,1
8221,633,Deodorant F,0,5,2,2,2,4,4,4,2,3,5,4,4,1,5,4,4,5,4,1,2,1,2,5,2,5,2,3,2,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,4,1,3,6,9,6,4,1,3,4,2,1,0,0,2
8222,633,Deodorant F,0,5,0,3,1,4,1,2,1,3,5,2,4,4,4,2,2,5,4,4,4,5,3,4,4,5,4,3,4,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,1,3,3,5,1,2,4,1,2,3,1,1,0,0,3
8223,633,Deodorant F,1,4,1,4,1,4,5,1,5,2,2,3,2,4,4,1,4,5,3,2,2,5,2,3,3,4,4,5,4,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,2,5,1,3,7,7,7,4,1,4,9,2,2,0,0,4
8224,633,Deodorant F,0,7,2,3,5,1,3,2,2,2,4,1,2,4,4,2,4,5,1,4,3,2,2,1,1,4,4,4,2,0,1,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,3,2,1,5,7,4,4,1,5,8,2,6,0,0,3
8225,633,Deodorant F,0,6,2,4,1,3,5,1,3,3,5,4,3,5,1,3,3,3,2,5,4,1,1,5,3,1,2,5,1,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,1,2,1,6,6,5,4,1,2,7,2,1,0,0,6
8226,633,Deodorant F,0,6,0,3,2,5,4,2,4,1,3,5,5,4,4,1,5,5,3,3,3,4,4,1,3,4,4,2,1,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,3,3,1,6,7,7,4,3,3,8,1,1,0,0,2
8227,633,Deodorant F,0,6,1,3,1,4,4,2,3,2,3,2,4,5,3,2,4,5,1,5,4,1,1,3,5,3,5,5,3,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,1,2,2,5,6,2,4,1,2,5,2,2,0,0,2
8228,633,Deodorant F,0,5,2,3,2,1,5,3,4,1,2,5,2,5,1,2,4,3,1,5,5,3,2,2,5,4,5,5,1,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,1,3,2,6,5,3,4,1,4,8,1,1,0,0,4
8229,633,Deodorant F,0,7,2,3,1,5,3,1,5,3,2,3,5,5,5,1,5,3,1,2,3,2,2,4,2,4,4,5,5,2,0,,,,1,0,0,,0,,0,,0,,,,,0,0,0,1,1,3,3,3,7,3,4,5,3,10,2,1,0,0,2
8230,633,Deodorant F,0,5,0,3,1,5,4,4,5,4,3,3,3,2,5,4,5,5,4,5,2,1,5,5,3,5,3,4,5,2,0,,,,0,0,0,,0,,1,,0,,,,,0,0,0,5,4,3,3,6,4,2,4,2,3,7,2,5,0.333333333,0,5
8231,633,Deodorant F,0,5,1,3,1,5,5,2,4,1,2,5,5,4,5,5,4,4,1,3,1,2,4,2,3,2,3,4,5,4,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,2,3,1,7,2,2,4,1,3,2,1,1,0,0,4
8232,633,Deodorant F,1,3,1,5,2,5,4,3,4,4,5,5,3,5,5,2,5,5,5,4,4,4,2,3,4,5,3,2,4,2,0,,,,1,0,0,,0,,0,,0,,,,,0,0,0,1,2,3,3,7,1,2,4,1,2,9,2,2,0,0,1
8233,633,Deodorant F,0,6,1,3,5,5,5,5,4,5,3,5,4,2,1,2,5,5,1,4,3,2,1,3,5,4,5,2,3,0,0,,,,0,1,1,,0,,0,,0,,,,,0,0,0,4,3,3,1,5,8,2,4,1,5,2,1,5,0,0,6
8234,633,Deodorant F,0,6,3,3,2,2,5,1,2,3,5,5,4,4,5,4,5,3,5,2,5,1,1,5,4,3,3,2,4,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,3,3,1,7,7,6,4,1,5,3,3,2,0,0,2
8235,633,Deodorant F,0,7,3,3,1,5,5,1,5,1,1,2,1,4,4,4,3,4,4,3,4,4,2,4,4,3,4,2,4,0,0,,,,0,0,1,,1,,0,,0,,,,,0,0,0,5,3,3,2,6,7,7,4,2,2,10,2,1,0,0,2
8236,633,Deodorant F,0,7,1,3,2,5,3,1,5,1,5,3,4,5,5,4,4,5,3,4,3,3,4,2,5,3,4,5,5,3,0,,,,0,1,0,,0,,0,,0,,,,,0,0,0,2,2,3,3,6,7,5,4,1,4,10,2,1,0,0,6
8237,633,Deodorant F,0,6,0,3,2,5,5,5,3,1,4,5,3,5,5,1,5,1,1,2,3,2,3,1,4,3,4,5,3,2,0,,,,0,0,1,,0,,0,,0,,,,,0,0,0,4,2,3,3,7,3,4,4,2,4,6,1,2,0,0,4
8238,633,Deodorant F,1,4,1,3,1,3,4,2,5,2,4,5,1,5,4,5,4,5,1,4,2,5,3,1,4,4,2,3,5,-1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,4,3,3,6,6,2,4,1,2,5,1,2,0,0,2
8239,633,Deodorant F,0,5,1,3,1,5,1,3,5,5,2,4,3,5,1,4,4,4,1,4,4,2,3,4,5,3,5,5,3,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,2,1,3,4,5,1,4,1,4,6,3,1,0,0,4
8240,633,Deodorant F,0,5,0,3,1,3,5,2,2,2,5,4,3,5,4,3,3,5,1,4,4,2,1,4,2,5,3,4,4,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,5,3,2,7,7,2,4,3,3,2,1,1,0,0,1
8241,633,Deodorant F,1,4,1,3,3,4,3,1,5,1,1,3,5,4,4,3,3,5,4,5,5,2,1,4,4,5,3,4,1,4,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,2,1,1,2,7,2,4,1,4,3,2,2,0,0,3
8242,633,Deodorant F,0,7,0,3,2,3,4,2,4,2,5,5,1,5,2,4,3,4,2,4,4,2,2,1,1,4,1,1,2,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,3,2,2,1,5,8,2,4,3,2,10,2,1,0,0,1
8243,633,Deodorant F,0,5,2,3,5,5,2,1,5,2,5,5,5,5,1,5,4,5,2,2,3,4,3,1,5,4,5,5,4,2,0,,,,0,0,0,,1,,0,,0,,,,,0,0,0,4,5,3,3,7,10,3,4,1,2,10,2,1,0,0,2
8244,633,Deodorant F,0,5,2,3,1,4,2,3,1,1,4,5,1,3,4,4,5,4,3,5,2,1,1,3,1,4,5,4,2,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,2,1,3,5,9,4,4,1,4,4,1,1,0,0,5
8245,633,Deodorant F,1,4,2,3,5,5,3,1,3,1,5,5,5,5,3,3,1,3,3,5,4,2,2,3,3,5,3,5,4,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,4,3,1,4,7,5,4,1,4,8,1,1,0,0,4
8246,633,Deodorant F,0,5,1,3,2,5,5,3,1,2,4,5,3,5,5,5,5,4,5,4,5,1,5,4,3,5,5,3,5,3,0,,,,1,0,0,,0,,0,,1,,,,,0,0,0,4,3,1,3,1,6,2,4,1,3,6,1,2,0,0,2
8247,633,Deodorant F,0,6,1,4,5,4,5,2,3,3,5,3,4,5,1,3,2,4,4,4,3,5,3,4,4,5,1,5,3,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,2,3,3,7,7,5,4,3,3,2,1,1,0,0,1
8248,633,Deodorant F,0,5,3,3,4,1,4,3,4,1,4,3,4,1,4,4,4,4,2,5,4,1,2,5,4,4,2,4,5,1,0,,,,0,0,0,,1,,0,,0,,,,,0,0,0,4,3,2,3,6,8,7,4,2,5,4,1,5,0,0,2
8249,633,Deodorant F,0,7,1,3,2,5,1,4,5,5,4,2,4,2,4,2,4,5,1,5,4,1,5,2,3,3,3,2,4,-2,1,,,,0,0,1,,0,,0,,0,,,,,0,0,0,5,5,2,3,7,1,2,4,1,4,5,1,3,0,0,3
8250,633,Deodorant F,0,5,0,3,4,5,4,1,3,5,3,5,4,3,5,3,4,1,1,5,1,2,2,1,5,5,3,5,4,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,1,3,1,5,10,7,4,1,3,10,2,1,0,0,5
8251,633,Deodorant F,0,5,1,3,2,4,1,1,5,2,1,2,2,4,5,2,5,5,1,4,4,5,1,1,4,5,5,5,4,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,4,2,3,3,7,5,4,1,3,2,3,1,0,0,3
8252,633,Deodorant F,0,5,1,3,4,5,3,3,3,1,4,5,4,4,3,5,4,3,1,4,5,3,4,4,4,4,5,5,1,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,3,2,1,4,10,2,4,1,3,7,2,2,0,0,1
8253,633,Deodorant F,1,4,0,3,4,2,5,4,4,2,5,3,3,4,1,1,3,4,2,4,3,1,4,1,2,5,4,5,5,3,0,,,,0,0,0,,1,,0,,0,,,,,0,0,0,4,1,1,2,4,2,2,4,3,3,4,2,1,0,0,5
8254,633,Deodorant F,0,6,1,3,1,4,5,4,3,2,4,2,5,2,4,4,3,3,1,3,2,1,2,5,4,5,4,4,1,1,0,,,,0,1,0,,0,,0,,0,,,,,0,0,0,4,5,1,1,6,7,2,4,2,3,3,1,3,0,0,3
8255,633,Deodorant F,0,6,0,3,1,5,2,1,3,2,3,4,4,5,5,5,3,5,2,2,3,3,3,2,3,3,2,5,4,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,1,4,4,3,1,6,4,6,4,1,2,10,2,1,0,0,2
8256,633,Deodorant F,0,6,1,4,2,4,1,2,2,1,2,2,4,4,4,5,4,5,4,4,4,5,3,4,4,3,5,5,2,4,0,,,,1,1,0,,0,,0,,0,,,,,0,0,0,4,2,3,1,7,9,5,4,2,4,10,2,1,0,0,4
8257,633,Deodorant F,0,7,2,3,2,4,5,1,5,1,5,2,3,1,5,2,4,1,1,3,4,3,1,4,2,3,1,5,4,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,5,3,3,1,7,2,4,1,3,3,3,1,0,0,2
8258,633,Deodorant F,0,5,2,3,1,4,4,4,2,2,1,4,3,4,3,5,4,1,5,5,3,1,2,3,5,5,1,5,1,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,1,3,1,5,7,3,4,1,2,9,1,1,0,0,2
8259,633,Deodorant F,1,4,0,3,5,4,3,1,4,1,3,2,5,5,5,3,4,5,3,4,1,5,5,2,3,4,4,3,5,3,0,,,,1,0,0,,0,,0,,0,,,,,0,0,0,5,3,3,3,4,5,3,4,2,3,4,2,2,0,0,4
8260,633,Deodorant F,0,5,2,4,1,5,5,1,4,2,4,5,4,4,5,3,4,4,1,4,3,2,2,3,3,3,4,4,4,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,1,5,3,3,1,7,8,2,4,1,2,3,2,1,0,0,1
8261,633,Deodorant F,1,4,1,3,5,4,2,2,5,1,4,5,3,4,4,1,5,3,1,4,3,3,2,1,5,5,2,5,5,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,2,1,3,3,4,6,7,4,1,3,4,4,2,0,0,6
8262,633,Deodorant F,0,5,2,3,2,4,1,1,3,1,4,3,4,3,2,1,3,5,1,3,3,3,1,4,3,4,5,1,5,1,1,,,,0,0,0,,0,,1,,0,,,,,0,0,0,1,3,3,1,7,5,2,4,1,4,5,1,1,0,0,2
8263,633,Deodorant F,1,4,2,3,2,3,5,1,4,2,3,3,5,3,3,3,4,5,2,2,4,5,4,1,1,5,4,1,4,1,0,,,,1,0,0,,0,,0,,0,,,,,0,0,0,2,1,2,3,6,10,2,4,2,4,10,1,1,0,0,1
8264,633,Deodorant F,0,6,0,3,1,4,5,1,5,2,5,5,2,4,5,2,5,4,1,5,4,3,5,1,3,5,4,4,5,2,0,,,,0,0,1,,0,,0,,0,,,,,0,0,0,1,5,1,1,5,5,7,4,3,2,4,2,1,0,0,6
8265,633,Deodorant F,1,2,1,3,1,2,5,2,3,2,4,1,4,4,3,1,4,5,1,4,4,1,2,2,2,3,4,5,3,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,3,3,3,5,8,2,4,3,4,6,2,5,0,0,2
8266,633,Deodorant F,0,6,1,3,1,5,5,4,4,1,5,3,3,4,5,1,4,5,3,4,3,5,5,5,1,2,5,4,4,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,3,1,2,1,5,9,3,4,1,4,7,3,1,0,0,3
8267,633,Deodorant F,1,3,1,3,1,3,1,2,4,1,4,5,1,5,2,3,4,5,4,4,2,2,1,5,1,1,2,3,2,2,0,,,,0,0,0,,1,,0,,0,,,,,0,0,0,5,2,3,3,7,8,7,4,1,4,2,2,2,0,0,5
8268,633,Deodorant F,0,5,3,4,2,3,5,2,2,2,4,5,5,5,1,4,5,3,1,1,1,5,3,1,4,3,3,2,5,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,2,1,3,6,7,2,4,1,2,3,1,2,0,0,6
8269,633,Deodorant F,0,6,0,3,2,4,5,2,1,3,1,5,4,2,3,1,3,4,1,1,2,3,3,4,4,3,5,4,4,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,3,3,2,6,10,5,4,1,5,3,2,1,0,0,5
8270,633,Deodorant F,1,3,2,3,1,3,3,2,2,4,3,4,4,4,3,3,4,3,2,4,1,1,3,1,5,5,1,2,5,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,5,2,1,7,8,2,4,1,3,6,2,4,0,0,1
8271,633,Deodorant F,0,5,2,3,2,2,2,1,5,5,2,5,5,4,2,1,4,4,1,5,1,3,4,3,3,5,2,5,4,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,3,3,3,6,8,2,4,1,5,3,1,4,0,0,6
8272,633,Deodorant F,1,4,1,3,1,2,2,1,5,5,4,5,5,5,3,5,5,4,5,5,4,3,2,1,3,4,5,5,5,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,3,2,1,2,5,5,3,4,1,2,2,2,2,0,0,4
8273,633,Deodorant F,0,6,1,3,5,5,1,1,2,1,4,5,1,5,5,4,4,3,1,4,5,2,4,4,3,3,4,4,3,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,4,3,3,3,8,7,4,2,4,2,2,3,0,0,2
8274,633,Deodorant F,0,6,1,5,5,3,4,5,5,5,5,5,2,4,4,3,4,4,1,4,4,1,5,1,4,4,4,4,2,-1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,2,3,3,3,7,2,4,1,4,2,1,2,0,0,2
8275,633,Deodorant F,0,5,2,3,5,4,4,2,5,3,3,4,5,5,1,3,4,3,4,5,5,3,5,3,3,1,2,4,3,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,5,3,1,6,5,2,4,1,2,6,1,1,0,0,6
8276,633,Deodorant F,0,6,3,3,1,3,4,2,3,2,4,2,4,5,1,2,5,5,5,3,5,1,2,5,4,5,2,5,4,2,1,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,1,3,2,5,8,2,4,1,2,10,1,1,0,0,1
8277,633,Deodorant F,0,5,3,2,1,4,1,5,1,1,5,5,2,5,4,2,5,5,1,5,5,3,2,2,5,1,2,4,4,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,5,1,1,6,6,2,4,1,3,3,1,2,0,0,4
8278,633,Deodorant F,0,7,2,3,1,1,4,1,5,4,4,5,4,3,2,3,3,5,2,2,5,2,5,5,3,2,4,5,4,2,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,5,3,3,5,7,2,4,1,3,8,2,1,0,0,3
8279,633,Deodorant F,0,5,2,3,1,4,5,1,4,2,5,3,3,5,4,5,3,5,1,5,4,1,4,5,4,1,4,5,5,1,0,,,,0,0,0,,0,,0,,0,,,,,1,0,0,5,1,1,1,5,7,5,4,1,2,4,1,1,0,0,2
8280,633,Deodorant F,0,6,1,4,2,5,1,1,5,5,2,5,3,5,5,3,4,5,3,4,4,1,1,1,2,2,3,3,3,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,2,3,3,6,8,3,4,1,3,5,1,3,0,0,1
8281,633,Deodorant F,1,1,0,3,2,5,4,3,4,2,4,5,5,4,4,1,1,4,2,4,4,5,5,4,3,5,3,5,4,1,0,,,,0,1,0,,0,,0,,0,,,,,0,1,0,4,2,3,3,5,8,5,4,1,3,5,3,1,0,0,1
8282,633,Deodorant F,1,4,0,3,1,5,3,3,2,2,3,3,3,1,3,5,4,4,2,2,1,4,5,1,4,2,5,3,4,2,1,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,1,1,3,5,8,5,4,1,3,6,2,2,0,0,3
8283,633,Deodorant F,0,6,1,3,4,5,5,2,4,2,5,5,3,1,5,1,4,5,1,5,3,1,2,3,3,5,3,2,1,2,0,,,,0,1,0,,0,,0,,0,,,,,0,0,0,5,3,3,3,7,2,7,4,4,4,3,2,1,0,0,5
8284,633,Deodorant F,1,3,1,4,2,3,4,1,5,5,3,5,1,4,5,5,5,4,2,5,3,1,4,2,3,3,5,5,5,1,1,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,2,3,1,4,8,4,4,1,3,4,1,1,0,0,3
8285,633,Deodorant F,0,6,1,4,4,5,3,3,4,1,5,1,4,5,3,2,3,5,1,5,2,3,4,1,4,1,4,5,3,3,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,4,3,1,6,1,5,4,1,3,5,1,1,0,0,5
8286,633,Deodorant F,0,5,1,3,5,3,4,2,2,1,4,5,5,4,1,2,3,5,3,4,4,5,2,5,4,4,4,5,4,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,3,1,3,5,8,7,4,1,5,6,2,1,0,0,2
8287,633,Deodorant F,0,5,1,4,1,1,4,2,2,4,3,5,3,5,5,3,4,5,2,4,5,2,2,4,5,5,5,4,1,2,0,,,,0,0,1,,0,,0,,0,,,,,1,0,0,1,5,2,2,6,8,2,4,1,4,2,2,1,0,0,2
8288,633,Deodorant F,0,6,0,3,2,3,4,1,3,2,4,3,3,3,4,1,2,5,2,3,3,4,3,5,4,4,1,5,2,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,4,1,2,1,1,10,6,4,1,4,4,2,3,0,0,1
8289,633,Deodorant F,1,4,3,3,2,5,4,2,5,3,5,5,3,5,5,5,5,5,4,4,2,5,2,5,4,1,4,1,5,-1,1,,,,1,0,0,,0,,0,,0,,,,,0,0,0,4,1,2,3,5,7,4,4,1,3,7,1,1,0,0,6
8290,633,Deodorant F,1,2,3,3,1,4,5,1,2,3,5,5,3,5,2,4,3,5,1,5,3,4,1,3,1,3,2,4,4,1,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,1,3,3,1,2,8,4,4,1,4,2,1,3,0,0,3
8291,633,Deodorant F,0,7,0,4,2,1,2,1,2,1,4,5,3,5,3,5,1,3,5,4,5,1,3,1,2,4,4,4,4,0,0,,,,0,0,0,,0,,0,,0,,,,,0,0,0,5,1,3,3,7,7,7,4,1,3,4,2,1,0,0,1
